Version, Version Name, Name, Age, Revisions, Bugfix, LOCs, LOCs Touched, LOCs Added, Churn, Avg. Churn, Authors Number, Average Change Set, Buggy
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java,1,0,0,60,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,1,0,0,80,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,1,0,0,253,0,0,0,0,1,0,true
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,1,0,0,335,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,1,0,0,41,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,1,0,0,99,0,0,0,0,1,0,true
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,1,0,0,99,0,0,0,0,4,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,1,0,0,286,0,0,0,0,1,0,true
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,1,0,0,117,0,0,0,0,1,0,true
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,1,0,0,43,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,1,0,0,325,0,0,0,0,1,0,true
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,1,0,0,249,0,0,0,0,1,0,true
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,1,0,0,43,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,1,0,0,88,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,4,0,0,35,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,4,0,0,54,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,4,0,0,55,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,1,0,0,23,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,1,0,0,46,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,1,0,0,64,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,1,0,0,41,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,4,0,0,42,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,4,0,0,156,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,4,0,0,43,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,4,0,0,41,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,4,0,0,78,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,4,0,0,124,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,4,0,0,35,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,4,0,0,35,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,4,0,0,50,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,1,0,0,41,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,1,0,0,23,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,4,0,0,219,0,0,0,0,4,0,true
5,refs/tags/release-4.2.2,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,4,0,0,15641,0,0,0,0,2,0,true
5,refs/tags/release-4.2.2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,1,0,0,64,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,4,0,0,123,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,4,0,0,59,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,4,0,0,87,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,2,0,0,493,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,2,0,0,390,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,2,0,0,898,0,0,0,0,2,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,2,0,0,88,0,0,0,0,1,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,2,0,0,306,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,1,0,0,112,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,4,0,0,80,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,4,0,0,85,0,0,0,0,4,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,4,0,0,71,0,0,0,0,4,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,4,0,0,87,0,0,0,0,2,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,4,0,0,33,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,4,0,0,522,0,0,0,0,4,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,4,0,0,28,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,4,0,0,94,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,4,0,0,30,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,4,0,0,73,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,4,0,0,23,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,4,0,0,23,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,4,0,0,86,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,4,1,1,783,30,26,22,22.0,4,3.0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,4,0,0,57,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,4,0,0,26,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,1,0,0,96,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,4,0,0,61,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,4,0,0,33,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,2,0,0,38,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,2,0,0,27,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,4,0,0,80,0,0,0,0,4,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,4,0,0,203,0,0,0,0,4,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,1,0,0,195,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,4,0,0,97,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,2,0,0,34,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,2,0,0,24,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,2,0,0,38,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,1,0,0,146,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,1,0,0,195,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,1,0,0,771,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,1,0,0,148,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,1,0,0,93,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,1,0,0,88,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,1,0,0,762,0,0,0,0,1,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,4,0,0,462,0,0,0,0,4,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,2,0,0,66,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,2,0,0,52,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,4,0,0,67,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,2,0,0,170,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,4,0,0,135,0,0,0,0,4,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,4,0,0,1100,0,0,0,0,4,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,4,0,0,64,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,4,0,0,83,0,0,0,0,4,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,1,0,0,24,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,4,0,0,21,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,4,0,0,415,0,0,0,0,4,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,4,0,0,49,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,4,0,0,51,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,4,0,0,89,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,4,0,0,26,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,4,0,0,67,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,4,1,1,726,54,35,18,18.0,4,2.0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,2,0,0,53,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,2,0,0,39,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,4,0,0,55,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,4,0,0,47,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,4,0,0,56,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,4,0,0,104,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,4,0,0,153,0,0,0,0,3,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,1,0,0,59,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,4,0,0,30,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,4,0,0,49,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,4,0,0,52,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,4,0,0,110,0,0,0,0,3,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,4,0,0,63,0,0,0,0,3,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,4,0,0,72,0,0,0,0,2,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,4,0,0,61,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,4,0,0,42,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,4,0,0,67,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,4,0,0,76,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,4,0,0,332,0,0,0,0,4,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,4,0,0,44,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,4,0,0,700,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,4,0,0,66,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,4,0,0,107,0,0,0,0,4,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,4,0,0,179,0,0,0,0,4,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,1,0,0,121,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,4,0,0,52,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,4,0,0,114,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,4,0,0,174,0,0,0,0,4,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,1,0,0,142,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,1,0,0,112,0,0,0,0,1,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,1,0,0,95,0,0,0,0,1,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,1,0,0,324,0,0,0,0,1,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,4,0,0,73,0,0,0,0,3,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,4,0,0,24,0,0,0,0,1,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,4,0,0,48,0,0,0,0,3,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,1,0,0,280,0,0,0,0,2,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,4,0,0,300,0,0,0,0,3,0,true
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,4,0,0,79,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,4,0,0,30,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,4,0,0,84,0,0,0,0,2,0,false
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,4,0,0,99,0,0,0,0,3,0,true
6,refs/tags/release-4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,3,3,0,191,31,14,0,0.0,3,50.0,false
6,refs/tags/release-4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,3,3,1,249,9,6,2,0.6666666666666666,4,43.333333333333336,true
6,refs/tags/release-4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,3,4,2,401,13,8,2,0.5,4,33.0,true
6,refs/tags/release-4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,5,2,0,122,11,6,1,0.5,4,59.0,false
6,refs/tags/release-4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,5,1,0,321,3,2,1,1.0,5,45.0,false
6,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookKeeperServerStats.java,0,1,0,75,85,85,75,75.0,1,1.0,false
6,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,5,27,7,1189,863,464,395,14.62962962962963,5,15.518518518518519,false
6,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,3,0,0,41,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,0,1,0,40,45,45,40,40.0,1,11.0,false
6,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,5,1,0,134,5,4,3,3.0,5,45.0,false
6,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,3,0,0,28,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,2,10,2,1366,804,708,541,54.1,4,12.8,true
6,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,0,2,0,48,77,66,48,24.0,1,18.0,false
6,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,5,4,0,190,206,115,36,9.0,4,13.75,true
