Version, Version Name, Path, LOCs, LOCs Touched, Churn, Number of Revisions, Authors Number, Bugfix, Average Change Set
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,726,1434,18,1,4,1,2
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,53,0,0,0,1,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,39,0,0,0,1,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,55,0,0,0,2,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,47,0,0,0,2,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,56,0,0,0,2,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,104,0,0,0,3,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,153,0,0,0,3,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,59,0,0,0,1,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,30,0,0,0,3,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,49,0,0,0,2,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,52,0,0,0,1,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,110,0,0,0,3,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,63,0,0,0,3,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,72,0,0,0,2,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,61,0,0,0,1,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,42,0,0,0,2,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,67,0,0,0,3,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,76,0,0,0,3,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,332,0,0,0,4,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,44,0,0,0,1,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,700,0,0,0,3,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,66,0,0,0,2,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,107,0,0,0,4,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,179,0,0,0,4,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,121,0,0,0,1,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,52,0,0,0,2,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,114,0,0,0,3,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,174,0,0,0,4,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,142,0,0,0,1,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,112,0,0,0,1,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,95,0,0,0,1,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,324,0,0,0,1,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,73,0,0,0,3,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,24,0,0,0,1,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,48,0,0,0,3,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,280,0,0,0,2,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,300,0,0,0,3,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,79,0,0,0,2,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,30,0,0,0,2,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,84,0,0,0,2,0,0
5,refs/tags/release-4.2.2,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,99,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,191,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,248,495,1,1,2,1,13
6,refs/tags/release-4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,400,799,1,1,3,1,13
6,refs/tags/release-4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,121,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,320,0,0,0,4,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1128,0,0,0,4,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,41,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,131,0,0,0,4,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,28,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1173,2006,340,1,3,1,4
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,170,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,237,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,535,0,0,0,4,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,38,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,336,0,0,0,4,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,352,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,46,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,533,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,28,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,59,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,152,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,539,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,138,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,41,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,24,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,864,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,51,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,53,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,73,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,47,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,246,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,157,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,94,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,124,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,49,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,38,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,96,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,136,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,313,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,644,0,0,0,4,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,828,1650,6,1,3,1,9
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,306,0,0,0,4,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,24,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,47,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,155,0,0,0,4,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,80,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,240,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,119,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,71,0,0,0,4,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,70,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,133,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,397,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,961,5570,48,3,4,2,6
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,461,0,0,0,4,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,168,336,0,1,4,0,12
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,147,0,0,0,4,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,68,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,171,340,2,1,3,1,4
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,325,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,112,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,147,241,53,1,2,0,12
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,94,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,71,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,209,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,358,643,73,1,3,1,13
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,767,3046,22,2,3,2,4
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,24,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,79,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,450,1614,170,2,3,0,11
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,150,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,80,160,0,1,2,0,10
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,446,904,12,1,3,0,12
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,81,162,0,1,2,0,10
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,211,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,183,347,19,1,3,0,12
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,223,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,105,202,8,1,1,1,4
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,655,2296,114,2,3,0,11
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,576,2144,60,2,3,2,6
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,62,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,63,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,85,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,336,639,33,1,2,0,10
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,180,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSWatchedEvent.java,33,33,33,1,1,0,10
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,71,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,24,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,74,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,30,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,29,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,98,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,181,342,20,1,2,0,10
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,62,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,121,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreWatcher.java,21,21,21,1,1,0,10
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,137,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNS.java,325,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,219,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,254,502,6,1,4,1,13
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,155,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,574,0,0,0,4,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,72,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,44,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,129,243,15,1,4,0,12
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,3763,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,515,1024,6,1,4,1,2
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,719,5583,61,4,4,4,4
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,82,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,508,4805,45,5,1,5,6
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,328,1233,29,2,2,2,8
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,252,1003,5,2,2,2,5
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,127,254,0,1,2,0,12
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,50,0,0,0,1,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,66,129,3,1,2,1,9
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,384,724,44,1,1,1,9
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,164,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,137,0,0,0,2,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,83,0,0,0,3,0,0
6,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,42,0,0,0,1,0,0
