Version, Version Name, Path, LOCs, LOCs Touched, Churn, Age, Number of Revisions, Authors Number, Bugfix
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,71,213,71,1,2,2,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,157,469,161,1,7,3,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,136,394,136,1,4,3,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,354,1068,364,1,11,3,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,114,212,114,1,3,3,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,468,1408,472,1,8,3,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,507,1517,509,1,9,3,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,121,121,121,1,1,1,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,164,490,164,1,3,2,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,137,409,137,1,3,2,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,83,1535,1371,1,6,3,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,207,617,207,1,6,3,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,47,141,47,1,3,3,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,30,90,30,1,2,2,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,83,249,83,1,2,2,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,32,94,32,1,3,2,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,59,221,103,1,3,2,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,91,273,93,1,6,2,0
1,refs/tags/release-4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,5842,16982,5842,1,2,2,1
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,688,2206,830,1,6,2,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,68,68,68,1,1,1,0
1,refs/tags/release-4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,64,64,64,1,1,1,0
1,refs/tags/release-4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,39,39,39,1,1,1,0
1,refs/tags/release-4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,332,332,332,1,1,2,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,93,201,93,1,2,1,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,195,585,195,1,4,2,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,341,1023,341,1,4,2,0
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,232,694,232,1,2,1,1
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,174,174,174,1,1,1,1
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,477,477,477,1,1,1,1
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,174,174,174,1,1,1,1
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,130,130,130,1,1,1,1
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,89,89,89,1,1,1,1
1,refs/tags/release-4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,83,83,83,1,1,1,1
2,refs/tags/release-4.1.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,327,546,112,2,2,2,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,300,616,78,2,3,2,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,115,228,2,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,117,232,2,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,164,317,11,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,133,234,32,2,1,3,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,141,270,12,2,1,2,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,139,279,1,2,1,2,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,101,203,1,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,322,637,7,2,1,3,1
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,115,227,3,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,222,433,11,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,628,1299,87,2,4,2,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,333,666,0,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,91,179,3,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,55,102,8,2,1,3,1
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,124,244,4,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,50,100,0,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,37,74,0,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,255,515,9,2,2,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,28,56,0,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,69,134,4,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,31,65,5,2,2,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,464,929,5,2,2,3,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,57,111,3,2,1,2,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,61,114,8,2,1,2,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,67,125,9,2,1,2,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,146,278,14,2,1,2,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,72,134,10,2,1,2,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,380,813,63,2,3,3,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,140,279,1,2,1,2,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,772,1675,153,2,3,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,408,783,51,2,2,2,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,85,167,3,2,1,2,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,618,1271,35,2,3,2,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,147,300,10,2,2,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,30,60,0,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,110,216,4,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,63,126,0,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,76,138,14,2,1,2,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,332,844,180,2,3,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,530,1190,144,2,4,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,74,128,20,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,100,196,4,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,28,56,0,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,171,338,4,2,1,3,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,73,142,4,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,48,92,4,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,389,793,15,2,2,2,1
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,30,60,0,2,1,2,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,694,1952,566,2,20,3,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,128,296,50,2,2,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,441,1106,248,2,12,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,229,486,44,2,4,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,39,612,536,2,8,3,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,53,251,145,2,5,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,157,317,5,2,2,3,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,125,248,2,2,1,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,251,492,10,2,1,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,521,1203,161,2,7,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,184,377,11,2,4,2,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,47,89,5,2,1,2,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,148,300,4,2,3,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,58,113,3,2,1,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,132,271,7,2,2,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,802,1723,135,2,9,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,268,596,60,2,5,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,153,304,2,2,1,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,134,308,40,2,6,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,68,121,15,2,1,3,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,144,292,4,2,2,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,159,333,15,2,3,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,74,143,5,2,1,2,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,198,391,41,2,3,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,151,309,15,2,3,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,451,999,97,2,9,3,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,467,935,1,2,4,3,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,590,1235,91,2,10,3,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,83,166,0,2,1,3,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,227,457,37,2,4,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,113,248,22,2,5,2,1
2,refs/tags/release-4.1.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,5961,11803,119,2,1,2,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,759,1581,79,2,5,2,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,69,137,1,2,1,2,1
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,323,655,9,2,1,3,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,101,212,10,2,2,1,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,249,540,54,2,3,2,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,502,1159,167,2,6,2,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,260,540,28,2,4,1,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,158,338,22,2,2,2,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,469,962,24,2,4,2,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,178,352,4,2,1,1,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,133,263,3,2,1,1,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,89,178,0,2,1,1,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,24,24,24,1,1,1,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,75,75,75,1,2,1,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java.orig,943,943,943,1,1,1,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,42,42,42,1,2,2,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,29,29,29,1,2,1,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,64,64,64,1,2,1,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,51,51,51,1,1,1,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,208,208,208,1,1,1,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,75,75,75,1,1,1,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,48,48,48,1,1,1,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,367,367,367,1,3,2,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,378,378,378,1,2,1,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,893,893,893,1,2,1,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,81,81,81,1,1,1,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,330,330,330,1,2,1,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,131,131,131,1,3,1,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,142,142,142,1,4,3,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,333,333,333,1,7,3,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,38,38,38,1,1,1,1
2,refs/tags/release-4.1.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,160,160,160,1,3,1,0
2,refs/tags/release-4.1.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,238,238,238,1,2,1,0
2,refs/tags/release-4.1.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,370,370,370,1,4,3,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,173,173,173,1,2,1,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,615,615,615,1,2,1,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,34,34,34,1,1,1,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,24,24,24,1,1,1,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,38,38,38,1,1,1,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,657,657,657,1,8,3,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,28,28,28,1,1,1,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,62,62,62,1,2,1,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,96,96,96,1,2,1,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,48,48,48,1,2,1,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,41,41,41,1,2,1,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,27,27,27,1,1,1,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,62,62,62,1,1,1,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,52,52,52,1,1,1,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,158,158,158,1,2,1,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,53,53,53,1,1,1,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,39,39,39,1,1,1,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,121,121,121,1,1,1,1
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,154,154,154,1,4,2,0
